Medidor,Fecha,Hora,kW_del,kVAr_del,kW_rec,kVAr_rec,tension
Alm Achupallas,01-07-2020,18:45:00,6585.952148,544.2103271,0,0,12423.48438
Alm Achupallas,01-07-2020,19:00:00,6753.827148,542.0566406,0,0,12423.63672
Alm Achupallas,01-07-2020,19:15:00,6758.73877,526.6991577,0,0,12424.12012
Alm Achupallas,01-07-2020,19:30:00,6852.681152,553.7133789,0,0,12421.76074
Alm Achupallas,01-07-2020,19:45:00,6766.012207,512.0349121,0,0,12440.09961
Alm Achupallas,01-07-2020,20:00:00,6850.228027,529.84198,0,0,12446.66699
Alm Achupallas,01-07-2020,20:15:00,6793.15625,512.7906494,0,0,12451.99707
Alm Achupallas,01-07-2020,20:30:00,6778.699707,515.8837891,0,0,12480.55664
Alm Achupallas,01-07-2020,20:45:00,6648.666992,463.8172913,0,0,12509.4502
Alm Achupallas,01-07-2020,21:00:00,6807.825195,528.5662842,0,0,12496.72852
Alm Achupallas,01-07-2020,21:15:00,6664.977051,489.5339661,0,0,12494.51074
Alm Achupallas,01-07-2020,21:30:00,6589.353516,484.9571533,0,0,12503.24805
Alm Achupallas,01-07-2020,21:45:00,6331.463867,419.5523682,0,0,12527.40039
Alm Achupallas,01-07-2020,22:00:00,6384.194336,462.3985901,0,0,12529.53027
Alm Achupallas,01-07-2020,22:15:00,6180.683594,402.1864319,0,0,12533.60449
Alm Achupallas,01-07-2020,22:30:00,5953.111328,324.9825134,0,0,12526.2959
Alm Achupallas,01-07-2020,22:45:00,5841.996094,344.198822,0,0,12533.69434
Alm Achupallas,01-07-2020,23:00:00,5687.068359,323.3685608,0,0,12531.08691
Alm Achupallas,01-07-2020,23:15:00,5483.732422,342.2928162,0,0,12444.63379
Alm Achupallas,01-07-2020,23:30:00,5242.227539,339.5643921,0,0,12439.80762
Alm Achupallas,01-07-2020,23:45:00,5015.65918,859.6570435,0,0,12384.55859
Alm Achupallas,02-07-2020,0:00:00,4660.043457,727.9287109,0,0,12406.69336
Alm Achupallas,02-07-2020,0:15:00,4475.151367,743.1643677,0,0,12429.68555
Alm Achupallas,02-07-2020,0:30:00,4138.849609,694.2318726,0,0,12483.52539
Alm Achupallas,02-07-2020,0:45:00,4038.192139,745.2460327,0,0,12471.62891
Alm Achupallas,02-07-2020,1:00:00,3830.133545,712.4494019,0,0,12485.52148
Alm Achupallas,02-07-2020,1:15:00,3592.666748,729.8193359,0,0,12507.13086
Alm Achupallas,02-07-2020,1:30:00,3374.339355,703.1723022,0,0,12523.06152
Alm Achupallas,02-07-2020,1:45:00,3209.193604,688.3245239,0,0,12534.01563
Alm Achupallas,02-07-2020,2:00:00,3075.456543,671.5845337,0,0,12458.6582
Alm Achupallas,02-07-2020,2:15:00,2938.332031,644.3665771,0,0,12443.5166
Alm Achupallas,02-07-2020,2:30:00,2859.129639,680.6957397,0,0,12432.80859
Alm Achupallas,02-07-2020,2:45:00,2683.255371,601.1837769,0,0,12443.75195
Alm Achupallas,02-07-2020,3:00:00,2752.419922,684.4057007,0,0,12397.47754
Alm Achupallas,02-07-2020,3:15:00,2584.385254,619.2074585,0,0,12402.56641
Alm Achupallas,02-07-2020,3:30:00,2646.341797,679.5175781,0,0,12411.68359
Alm Achupallas,02-07-2020,3:45:00,2430.979736,579.8099976,0,0,12413.99121
Alm Achupallas,02-07-2020,4:00:00,2539.526855,687.0302124,0,0,12409.61621
Alm Achupallas,02-07-2020,4:15:00,2343.991943,581.2662964,0,0,12435.9707
Alm Achupallas,02-07-2020,4:30:00,2502.128174,697.5587158,0,0,12431.03906
Alm Achupallas,02-07-2020,4:45:00,2278.883301,577.1931152,0,0,12449.20117
Alm Achupallas,02-07-2020,5:00:00,2500.599121,704.2529907,0,0,12425.83984
Alm Achupallas,02-07-2020,5:15:00,2263.651367,592.4168091,0,0,12421.19336
Alm Achupallas,02-07-2020,5:30:00,2411.452148,691.2156982,0,0,12407.54688
Alm Achupallas,02-07-2020,5:45:00,2284.918945,581.5838013,0,0,12402.87695
Alm Achupallas,02-07-2020,6:00:00,2400.395996,629.9946289,0,0,12395.07031
Alm Achupallas,02-07-2020,6:15:00,2459.76709,630.0964355,0,0,12398.12891
Alm Achupallas,02-07-2020,6:30:00,2531.298096,645.9572144,0,0,12381.63477
Alm Achupallas,02-07-2020,6:45:00,2645.838379,679.6862183,0,0,12377.10645
Alm Achupallas,02-07-2020,7:00:00,2629.40625,647.1251831,0,0,12361.67773
Alm Achupallas,02-07-2020,7:15:00,2694.79248,664.4494629,0,0,12341.3125
Alm Achupallas,02-07-2020,7:30:00,2726.019043,662.925354,0,0,12345.7959
Alm Achupallas,02-07-2020,7:45:00,2764.247559,657.8521729,0,0,12345.04492
Alm Achupallas,02-07-2020,8:00:00,2694.113281,562.8296509,0,0,12322.8623
Alm Achupallas,02-07-2020,8:15:00,2771.719482,597.6617432,0,0,12388.65039
Alm Achupallas,02-07-2020,8:30:00,2931.122803,595.9224854,0,0,12422.95117
Alm Achupallas,02-07-2020,8:45:00,3273.793213,703.1954956,0,0,12352.19141
Alm Achupallas,02-07-2020,9:00:00,3306.929688,686.3009033,0,0,12376.20898
Alm Achupallas,02-07-2020,9:15:00,3318.707764,39.92007446,0,8.841070175,12443.8125
Alm Achupallas,02-07-2020,9:30:00,3553.503662,110.4135666,0,0.01407773,12403.18652
Alm Achupallas,02-07-2020,9:45:00,3772.567139,171.3508301,0,0,12372.83789
Alm Achupallas,02-07-2020,10:00:00,3849.231445,183.8535614,0,0,12370.30371
Alm Achupallas,02-07-2020,10:15:00,3850.964111,173.6689148,0,0,12370.69336
Alm Achupallas,02-07-2020,10:30:00,4006.4729,216.2816925,0,0,12328.39844
Alm Achupallas,02-07-2020,10:45:00,4076.556885,248.9081268,0,0,12321.82324
Alm Achupallas,02-07-2020,11:00:00,4052.466797,233.79953,0,0,12322.85449
Alm Achupallas,02-07-2020,11:15:00,4026.692139,234.0976715,0,0,12317.5459
Alm Achupallas,02-07-2020,11:30:00,4173.095703,296.2361145,0,0,12322.17578
Alm Achupallas,02-07-2020,11:45:00,4148.021973,293.3630676,0,0,12326.68262
Alm Achupallas,02-07-2020,12:00:00,4173.89209,317.406189,0,0,12327.52246
Alm Achupallas,02-07-2020,12:15:00,4247.342773,366.1725769,0,0,12351
Alm Achupallas,02-07-2020,12:30:00,4245.946777,406.2721252,0,0,12404.35742
Alm Achupallas,02-07-2020,12:45:00,4288.844727,462.9107666,0,0,12401.71484
Alm Achupallas,02-07-2020,13:00:00,4453.94873,508.0304871,0,0,12385.5459
Alm Achupallas,02-07-2020,13:15:00,4483.763184,513.5078735,0,0,12385.08398
Alm Achupallas,02-07-2020,13:30:00,4469.009766,501.3687439,0,0,12390.25488
Alm Achupallas,02-07-2020,13:45:00,4572.19043,539.0993652,0,0,12397.31152
Alm Achupallas,02-07-2020,14:00:00,4599.899902,560.6491089,0,0,12390.16406
Alm Achupallas,02-07-2020,14:15:00,4575.849121,560.1750488,0,0,12424.61816
Alm Achupallas,02-07-2020,14:30:00,4631.769043,580.9916992,0,0,12406.03418
Alm Achupallas,02-07-2020,14:45:00,4476.431152,555.1287842,0,0,12427.45215
Alm Achupallas,02-07-2020,15:00:00,4254.009277,511.2634583,0,0,12455.8125
Alm Achupallas,02-07-2020,15:15:00,4218.744141,510.9927368,0,0,12434.75098
Alm Achupallas,02-07-2020,15:30:00,4273.779785,490.847168,0,0,12443.79688
Alm Achupallas,02-07-2020,15:45:00,4158.991211,461.8105774,0,0,12465.82715
Alm Achupallas,02-07-2020,16:00:00,4090.958496,444.3487244,0,0,12470.01563
Alm Achupallas,02-07-2020,16:15:00,4238.069824,495.9269409,0,0,12473.06445
Alm Achupallas,02-07-2020,16:30:00,4180.083496,475.5774231,0,0,12504.51855
Alm Achupallas,02-07-2020,16:45:00,4174.935059,505.7009277,0,0,12519.11035
Alm Achupallas,02-07-2020,17:00:00,4408.471191,579.7084351,0,0,12510.45703
Alm Achupallas,02-07-2020,17:15:00,4340.884766,497.1696472,0,0,12470.01465
Alm Achupallas,02-07-2020,17:30:00,4441.21582,479.8669128,0,0,12434.8623
Alm Achupallas,02-07-2020,17:45:00,4678.537598,510.5247803,0,0,12443.5791
Alm Achupallas,02-07-2020,18:00:00,4775.647949,397.3615723,0,0,12461.95313
Alm Achupallas,02-07-2020,18:15:00,5407.486816,511.1568909,0,0,12378.88184
Alm Achupallas,02-07-2020,18:30:00,5912.639648,579.5113525,0,0,12418.36523
Alm Achupallas,02-07-2020,18:45:00,6291.100098,608.3638916,0,0,12447.00586
Alm Achupallas,02-07-2020,19:00:00,6243.580078,549.3096313,0,0,12445.50977
Alm Achupallas,02-07-2020,19:15:00,6306.013672,533.019165,0,0,12445.20215
Alm Achupallas,02-07-2020,19:30:00,6391.489746,541.9276733,0,0,12459.1123
Alm Achupallas,02-07-2020,19:45:00,6308.953613,498.6571045,0,0,12471.05078
Alm Achupallas,02-07-2020,20:00:00,6482.474121,568.5596313,0,0,12466.18555
Alm Achupallas,02-07-2020,20:15:00,6270.183594,494.1808777,0,0,12479.41016
Alm Achupallas,02-07-2020,20:30:00,6322.541016,537.5652466,0,0,12485.4668
Alm Achupallas,02-07-2020,20:45:00,6262.741211,514.6369629,0,0,12500.2793
Alm Achupallas,02-07-2020,21:00:00,6303.333496,518.3275757,0,0,12507.87793
Alm Achupallas,02-07-2020,21:15:00,6154.436035,466.8608093,0,0,12518.72852
Alm Achupallas,02-07-2020,21:30:00,6140.28125,477.0796509,0,0,12515.73145
Alm Achupallas,02-07-2020,21:45:00,6114.186523,466.0611267,0,0,12525.09766
Alm Achupallas,02-07-2020,22:00:00,5893.315918,421.280426,0,0,12545.06641
Alm Achupallas,02-07-2020,22:15:00,5872.148926,461.5603333,0,0,12543.72559
Alm Achupallas,02-07-2020,22:30:00,5710.992676,414.3258057,0,0,12526.67188
Alm Achupallas,02-07-2020,22:45:00,5610.12793,446.8113098,0,0,12525.48438
Alm Achupallas,02-07-2020,23:00:00,5424.78418,433.0309753,0,0,12550.59766
Alm Achupallas,02-07-2020,23:15:00,5273.547363,433.4876709,0,0,12554.69336
Alm Achupallas,02-07-2020,23:30:00,5126.939453,411.0829163,0,0,12443.5918
Alm Achupallas,02-07-2020,23:45:00,4751.477051,888.6759033,0,0,12408.21289
Alm Achupallas,03-07-2020,0:00:00,4579.050781,870.137207,0,0,12414.64844
Alm Achupallas,03-07-2020,0:15:00,4440.373535,868.8900757,0,0,12421.08789
Alm Achupallas,03-07-2020,0:30:00,4288.081055,870.3023682,0,0,12436.0791
Alm Achupallas,03-07-2020,0:45:00,4054.103516,834.0368042,0,0,12464.65918
Alm Achupallas,03-07-2020,1:00:00,3829.519287,828.6448364,0,0,12488.2998
Alm Achupallas,03-07-2020,1:15:00,3700.837646,843.0349121,0,0,12479.29492
Alm Achupallas,03-07-2020,1:30:00,3373.331299,739.6772461,0,0,12504.27734
Alm Achupallas,03-07-2020,1:45:00,3223.802246,738.6880493,0,0,12499.38672
Alm Achupallas,03-07-2020,2:00:00,3012.439209,666.0860596,0,0,12511.67969
Alm Achupallas,03-07-2020,2:15:00,3010.663086,728.4639893,0,0,12479.29297
Alm Achupallas,03-07-2020,2:30:00,2737.629883,617.2311401,0,0,12414.1543
Alm Achupallas,03-07-2020,2:45:00,2753.87793,689.6454468,0,0,12413.0332
Alm Achupallas,03-07-2020,3:00:00,2569.067871,601.9580078,0,0,12439.33398
Alm Achupallas,03-07-2020,3:15:00,2661.34668,696.6036377,0,0,12425.28418
Alm Achupallas,03-07-2020,3:30:00,2487.386719,623.0015869,0,0,12437.6543
Alm Achupallas,03-07-2020,3:45:00,2482.082031,670.8626709,0,0,12448.23047
Alm Achupallas,03-07-2020,4:00:00,2464.075928,687.6304321,0,0,12423.66309
Alm Achupallas,03-07-2020,4:15:00,2320.537109,619.965271,0,0,12430.76953
Alm Achupallas,03-07-2020,4:30:00,2412.275391,691.1848755,0,0,12438.3457
Alm Achupallas,03-07-2020,4:45:00,2247.513184,602.822876,0,0,12441.98145
Alm Achupallas,03-07-2020,5:00:00,2411.574219,708.934082,0,0,12446.0459
Alm Achupallas,03-07-2020,5:15:00,2251.552002,593.8885498,0,0,12460.26465
Alm Achupallas,03-07-2020,5:30:00,2454.04248,708.3200684,0,0,12431.2168
Alm Achupallas,03-07-2020,5:45:00,2310.122803,617.909668,0,0,12449.19434
Alm Achupallas,03-07-2020,6:00:00,2529.80542,747.005127,0,0,12421.91211
Alm Achupallas,03-07-2020,6:15:00,2341.026611,634.2470703,0,0,12433.55566
Alm Achupallas,03-07-2020,6:30:00,2569.186035,724.9473267,0,0,12419.44238
Alm Achupallas,03-07-2020,6:45:00,2531.008789,666.5917358,0,0,12460.15234
Alm Achupallas,03-07-2020,7:00:00,2703.217041,746.7006226,0,0,12439.7832
Alm Achupallas,03-07-2020,7:15:00,2624.333984,668.7721558,0,0,12419.99023
Alm Achupallas,03-07-2020,7:30:00,2737.651855,701.5691528,0,0,12386.44238
Alm Achupallas,03-07-2020,7:45:00,2707.319824,661.2238159,0,0,12393.15137
Alm Achupallas,03-07-2020,8:00:00,2748.727051,655.9449463,0,0,12432.05664
Alm Achupallas,03-07-2020,8:15:00,2697.995361,583.4185181,0,0,12398.45313
Alm Achupallas,03-07-2020,8:30:00,2888.775879,599.4509888,0,0,12367.92773
Alm Achupallas,03-07-2020,8:45:00,3058.039795,643.6257324,0,0,12325.02539
Alm Achupallas,03-07-2020,9:00:00,3143.641602,610.4537354,0,0.003850958,12325.91699
Alm Achupallas,03-07-2020,9:15:00,3360.758301,51.75705338,0,0.16523926,12347.91797
Alm Achupallas,03-07-2020,9:30:00,3534.842529,97.74668121,0,0,12318.40527
Alm Achupallas,03-07-2020,9:45:00,3648.511719,107.1828995,0,0,12317.56543
Alm Achupallas,03-07-2020,10:00:00,3728.516357,134.8294373,0,0,12319.18457
Alm Achupallas,03-07-2020,10:15:00,3912.886719,191.2303467,0,0,12390.66602
Alm Achupallas,03-07-2020,10:30:00,4020.932129,213.6304779,0,0,12389.57227
Alm Achupallas,03-07-2020,10:45:00,3991.298828,216.0864563,0,0,12398.2002
Alm Achupallas,03-07-2020,11:00:00,4080.122559,250.717865,0,0,12404.51855
Alm Achupallas,03-07-2020,11:15:00,4048.812988,279.1781006,0,0,12381.85938
Alm Achupallas,03-07-2020,11:30:00,3952.876953,241.2137756,0,0,12411.86816
Alm Achupallas,03-07-2020,11:45:00,3990.041016,268.6915894,0,0,12424.29102
Alm Achupallas,03-07-2020,12:00:00,4062.204102,305.4315186,0,0,12437.5166
Alm Achupallas,03-07-2020,12:15:00,4012.461182,332.9328918,0,0,12418.9541
Alm Achupallas,03-07-2020,12:30:00,4038.071533,329.0125122,0,0,12403.3418
Alm Achupallas,03-07-2020,12:45:00,4080.194824,325.7325439,0,0,12425.57422
Alm Achupallas,03-07-2020,13:00:00,4139.487793,333.3444519,0,0,12397.10938
Alm Achupallas,03-07-2020,13:15:00,4222.05957,355.4832764,0,0,12414.69238
Alm Achupallas,03-07-2020,13:30:00,4320.428711,380.6514587,0,0,12400.22656
Alm Achupallas,03-07-2020,13:45:00,4385.414063,411.2581482,0,0,12393.72363
Alm Achupallas,03-07-2020,14:00:00,4453.257324,428.9810791,0,0,12398.27441
Alm Achupallas,03-07-2020,14:15:00,4322.503418,379.9053345,0,0,12406.87012
Alm Achupallas,03-07-2020,14:30:00,4429.983887,400.495575,0,0,12400.68066
Alm Achupallas,03-07-2020,14:45:00,4416.484863,419.0629578,0,0,12399.83789
Alm Achupallas,03-07-2020,15:00:00,4260.661133,388.2892761,0,0,12397.66602
Alm Achupallas,03-07-2020,15:15:00,4298.200195,399.6788635,0,0,12396.17773
Alm Achupallas,03-07-2020,15:30:00,4276.149414,388.700531,0,0,12404.31348
Alm Achupallas,03-07-2020,15:45:00,4216.192383,377.0983887,0,0,12411.75293
Alm Achupallas,03-07-2020,16:00:00,4301.742188,393.341217,0,0,12420.42969
Alm Achupallas,03-07-2020,16:15:00,4336.904297,388.4113159,0,0,12435.38477
Alm Achupallas,03-07-2020,16:30:00,4176.791016,324.7069702,0,0,12457.34961
Alm Achupallas,03-07-2020,16:45:00,4371.033691,404.5697632,0,0,12447.25977
Alm Achupallas,03-07-2020,17:00:00,4358.600586,383.7362976,0,0,12468.53711
Alm Achupallas,03-07-2020,17:15:00,4482.167969,381.8890686,0,0,12482.1582
Alm Achupallas,03-07-2020,17:30:00,4547.098633,352.4808044,0,0,12486.46191
Alm Achupallas,03-07-2020,17:45:00,4701.060059,353.3154297,0,0,12484.94922
Alm Achupallas,03-07-2020,18:00:00,5117.102539,399.4231262,0,0,12461.38574
Alm Achupallas,03-07-2020,18:15:00,5497.157715,435.7543945,0,0,12387.28516
Alm Achupallas,03-07-2020,18:30:00,6100.970215,506.4144592,0,0,12343.91309
Alm Achupallas,03-07-2020,18:45:00,6353.621094,512.7299194,0,0,12390.15625
Alm Achupallas,03-07-2020,19:00:00,6505.273438,539.859375,0,0,12448.37305
Alm Achupallas,03-07-2020,19:15:00,6698.539551,567.6898804,0,0,12447.02148
Alm Achupallas,03-07-2020,19:30:00,6593.87793,533.2606201,0,0,12458.52539
Alm Achupallas,03-07-2020,19:45:00,6647.148926,536.0265503,0,0,12456.66895
Alm Achupallas,03-07-2020,20:00:00,6536.570313,490.7029114,0,0,12470.3252
Alm Achupallas,03-07-2020,20:15:00,6747.537109,564.6043701,0,0,12455.44629
Alm Achupallas,03-07-2020,20:30:00,6451.535156,492.3711548,0,0,12467.23145
Alm Achupallas,03-07-2020,20:45:00,6499.971191,519.7938843,0,0,12468.32813
Alm Achupallas,03-07-2020,21:00:00,6510.978516,513.0214844,0,0,12474.82129
Alm Achupallas,03-07-2020,21:15:00,6530.42627,512.7388916,0,0,12475.01855
Alm Achupallas,03-07-2020,21:30:00,6350.628906,465.2124329,0,0,12489.46875
Alm Achupallas,03-07-2020,21:45:00,6298.429199,454.5672302,0,0,12509.30176
Alm Achupallas,03-07-2020,22:00:00,6208.279785,444.6211853,0,0,12523.95898
Alm Achupallas,03-07-2020,22:15:00,6074.805176,446.3760681,0,0,12525.74121
Alm Achupallas,03-07-2020,22:30:00,5956.62207,435.9564819,0,0,12518.60938
Alm Achupallas,03-07-2020,22:45:00,5775.195801,394.9485474,0,0,12515.78223
Alm Achupallas,03-07-2020,23:00:00,5826.529297,531.5047607,0,0,12518.11133
Alm Achupallas,03-07-2020,23:15:00,5624.804688,496.8487854,0,0,12535.08594
Alm Achupallas,03-07-2020,23:30:00,5429.253906,460.1533203,0,0,12469.13965
Alm Achupallas,03-07-2020,23:45:00,5201.540039,1000.409729,0,0,12386.2002
Alm Achupallas,04-07-2020,0:00:00,4969.706543,920.8790894,0,0,12408.4248
Alm Achupallas,04-07-2020,0:15:00,4748.081543,922.3874512,0,0,12398.98242
Alm Achupallas,04-07-2020,0:30:00,4502.091309,825.4422607,0,0,12417.4707
Alm Achupallas,04-07-2020,0:45:00,4272.008789,783.6494751,0,0,12427.66406
Alm Achupallas,04-07-2020,1:00:00,4024.981934,708.9766235,0,0,12452.04492
Alm Achupallas,04-07-2020,1:15:00,3893.071533,734.9750977,0,0,12461.64258
Alm Achupallas,04-07-2020,1:30:00,3748.598633,759.3379517,0,0,12468.47656
Alm Achupallas,04-07-2020,1:45:00,3428.135498,668.6948242,0,0,12500.38965
Alm Achupallas,04-07-2020,2:00:00,3272.309326,647.8328857,0,0,12467.42969
Alm Achupallas,04-07-2020,2:15:00,3302.080078,730.0930176,0,0,12403.9043
Alm Achupallas,04-07-2020,2:30:00,3010.79126,647.4454346,0,0,12418.48145
Alm Achupallas,04-07-2020,2:45:00,2831.239502,586.020752,0,0,12429.9668
Alm Achupallas,04-07-2020,3:00:00,3007.366943,730.9247437,0,0,12416.24512
Alm Achupallas,04-07-2020,3:15:00,2793.429688,698.1835938,0,0,12436.9834
Alm Achupallas,04-07-2020,3:30:00,2599.593506,629.6765137,0,0,12443.27734
Alm Achupallas,04-07-2020,3:45:00,2497.850586,609.6872559,0,0,12469.27734
Alm Achupallas,04-07-2020,4:00:00,2695.763916,760.1386108,0,0,12446.57324
Alm Achupallas,04-07-2020,4:15:00,2492.344727,666.0308228,0,0,12451.29883
Alm Achupallas,04-07-2020,4:30:00,2336.700195,600.4790039,0,0,12466.36035
Alm Achupallas,04-07-2020,4:45:00,2408.545166,657.1068115,0,0,12458.31934
Alm Achupallas,04-07-2020,5:00:00,2476.712158,722.5793457,0,0,12453.94336
Alm Achupallas,04-07-2020,5:15:00,2322.574463,637.8699951,0,0,12461.71484
Alm Achupallas,04-07-2020,5:30:00,2292.940186,611.5964355,0,0,12471.39844
Alm Achupallas,04-07-2020,5:45:00,2513.900635,732.961853,0,0,12454.3252
Alm Achupallas,04-07-2020,6:00:00,2451.67041,714.0588379,0,0,12454.05176
Alm Achupallas,04-07-2020,6:15:00,2319.516113,619.461731,0,0,12463.37012
Alm Achupallas,04-07-2020,6:30:00,2346.769287,636.8633423,0,0,12467.05566
Alm Achupallas,04-07-2020,6:45:00,2594.094482,783.8683472,0,0,12445.30957
Alm Achupallas,04-07-2020,7:00:00,2430.385498,694.7091064,0,0,12454.40137
Alm Achupallas,04-07-2020,7:15:00,2387.890625,642.2737427,0,0,12426.02344
Alm Achupallas,04-07-2020,7:30:00,2538.106934,698.0028076,0,0,12387.97852
Alm Achupallas,04-07-2020,7:45:00,2756.903564,757.4470825,0,0,12381.19238
Alm Achupallas,04-07-2020,8:00:00,2653.003418,673.5767212,0,0,12391.78906
Alm Achupallas,04-07-2020,8:15:00,2703.536133,629.5115967,0,0,12390.31641
Alm Achupallas,04-07-2020,8:30:00,2739.219727,614.65271,0,0,12396.95313
Alm Achupallas,04-07-2020,8:45:00,2761.01709,599.5812378,0,0,12393.49902
Alm Achupallas,04-07-2020,9:00:00,2861.439453,589.9855957,0,0,12378.91797
Alm Achupallas,04-07-2020,9:15:00,3025.414795,12.84608364,0,0.778766334,12427.14063
Alm Achupallas,04-07-2020,9:30:00,3280.94043,15.32029057,0,0.356601447,12413.49316
Alm Achupallas,04-07-2020,9:45:00,3439.732178,9.562662125,0,1.716158986,12393.94238
Alm Achupallas,04-07-2020,10:00:00,3621.146484,73.8116684,0,0.054699291,12359.37012
Alm Achupallas,04-07-2020,10:15:00,3692.371582,58.23597336,0,6.89087534,12375.93652
Alm Achupallas,04-07-2020,10:30:00,3830.089355,20.32455444,0,0.249501362,12355.61426
Alm Achupallas,04-07-2020,10:45:00,4124.362305,120.8463135,0,0,12340.65137
Alm Achupallas,04-07-2020,11:00:00,4380.620605,187.6890259,0,0,12340.83887
Alm Achupallas,04-07-2020,11:15:00,4354.476563,129.2012024,0,0,12436.49512
Alm Achupallas,04-07-2020,11:30:00,4553.099121,182.9654999,0,0,12425.0332
Alm Achupallas,04-07-2020,11:45:00,4786.641113,237.3757782,0,0,12392.62695
Alm Achupallas,04-07-2020,12:00:00,4883.666504,253.4965668,0,0,12379.7793
Alm Achupallas,04-07-2020,12:15:00,4909.53418,225.2020111,0,0,12378.1582
Alm Achupallas,04-07-2020,12:30:00,5027.216309,251.9595032,0,0,12360.30371
Alm Achupallas,04-07-2020,12:45:00,5222.548828,300.7005005,0,0,12341.12891
Alm Achupallas,04-07-2020,13:00:00,5309.850098,278.7008972,0,0,12342.16895
Alm Achupallas,04-07-2020,13:15:00,5533.209473,315.7867737,0,0,12338.46094
Alm Achupallas,04-07-2020,13:30:00,5737.538086,386.4217834,0,0,12417.83398
Alm Achupallas,04-07-2020,13:45:00,5744.981934,362.7506104,0,0,12435.23242
Alm Achupallas,04-07-2020,14:00:00,5744.786133,350.4925537,0,0,12454.86035
Alm Achupallas,04-07-2020,14:15:00,5841.897461,363.0706177,0,0,12449.01758
Alm Achupallas,04-07-2020,14:30:00,5818.07666,361.8031921,0,0,12458.37891
Alm Achupallas,04-07-2020,14:45:00,5836.103027,351.4279175,0,0,12485.48438
Alm Achupallas,04-07-2020,15:00:00,5904.332031,367.3283081,0,0,12494.30566
Alm Achupallas,04-07-2020,15:15:00,5941.802246,386.3467407,0,0,12507.46484
Alm Achupallas,04-07-2020,15:30:00,5799.916016,359.1844482,0,0,12525.28906
Alm Achupallas,04-07-2020,15:45:00,5718.510254,358.9929199,0,0,12525.21582
Alm Achupallas,04-07-2020,16:00:00,5716.90918,375.0519714,0,0,12523.19531
Alm Achupallas,04-07-2020,16:15:00,5707.597168,348.0452881,0,0,12532.01563
Alm Achupallas,04-07-2020,16:30:00,5675.000977,333.6360779,0,0,12549.44824
Alm Achupallas,04-07-2020,16:45:00,5718.341797,366.2576904,0,0,12549.70215
Alm Achupallas,04-07-2020,17:00:00,5635.626465,344.3059387,0,0,12549.47363
Alm Achupallas,04-07-2020,17:15:00,5694.010254,342.5513916,0,0,12557.32129
Alm Achupallas,04-07-2020,17:30:00,5740.337891,352.9842834,0,0,12536.63379
Alm Achupallas,04-07-2020,17:45:00,6384.546875,510.7311096,0,0,12491.35742
Alm Achupallas,04-07-2020,18:00:00,6536.080078,499.7577209,0,0,12478.96094
Alm Achupallas,04-07-2020,18:15:00,6622.865234,488.2417603,0,0,12457.12891
Alm Achupallas,04-07-2020,18:30:00,6841.213867,514.3651733,0,0,12451.82422
Alm Achupallas,04-07-2020,18:45:00,6968.296387,532.6593018,0,0,12448.53418
Alm Achupallas,04-07-2020,19:00:00,6908.775391,500.2827454,0,0,12452.80957
Alm Achupallas,04-07-2020,19:15:00,7004.250488,518.4263306,0,0,12447.24902
Alm Achupallas,04-07-2020,19:30:00,7062.612305,538.2891235,0,0,12449.63672
Alm Achupallas,04-07-2020,19:45:00,6944.558594,496.6564636,0,0,12451.44043
Alm Achupallas,04-07-2020,20:00:00,6870.662109,491.8928223,0,0,12449.67188
Alm Achupallas,04-07-2020,20:15:00,6974.556641,516.2173462,0,0,12455.43652
Alm Achupallas,04-07-2020,20:30:00,6847.123535,421.8684998,0,0,12469.84473
Alm Achupallas,04-07-2020,20:45:00,6796.114258,430.4356079,0,0,12470.41992
Alm Achupallas,04-07-2020,21:00:00,6742.713379,457.0298462,0,0,12477.67578
Alm Achupallas,04-07-2020,21:15:00,6687.436523,414.7281189,0,0,12495.70801
Alm Achupallas,04-07-2020,21:30:00,6600.240234,387.2275391,0,0,12517.08203
Alm Achupallas,04-07-2020,21:45:00,6537.944336,406.2087097,0,0,12530.83984
Alm Achupallas,04-07-2020,22:00:00,6449.768066,376.3936157,0,0,12540.1377
Alm Achupallas,04-07-2020,22:15:00,6237.155273,291.5856628,0,0,12552.69141
Alm Achupallas,04-07-2020,22:30:00,5990.38916,245.1368103,0,0,12563.24316
Alm Achupallas,04-07-2020,22:45:00,6051.637207,397.1120605,0,0,12564.78809
Alm Achupallas,04-07-2020,23:00:00,5822.888672,332.2068787,0,0,12507.26367
Alm Achupallas,04-07-2020,23:15:00,5347.702148,140.7581329,0,0,12512.72852
Alm Achupallas,04-07-2020,23:30:00,5359.646484,225.2306213,0,0,12500.72461
Alm Achupallas,04-07-2020,23:45:00,5292.3125,864.7161865,0,0,12436.2002
Alm Achupallas,05-07-2020,0:00:00,4929.416992,719.3249512,0,0,12467.41699
Alm Achupallas,05-07-2020,0:15:00,4687.403809,685.0674438,0,0,12487.87402
Alm Achupallas,05-07-2020,0:30:00,4693.072266,794.6264038,0,0,12488.67871
Alm Achupallas,05-07-2020,0:45:00,4434.98584,743.2658691,0,0,12503.9375
Alm Achupallas,05-07-2020,1:00:00,4145.428223,694.2114258,0,0,12525.2998
Alm Achupallas,05-07-2020,1:15:00,4066.354248,749.0741577,0,0,12521.63086
Alm Achupallas,05-07-2020,1:30:00,3852.294434,705.8862305,0,0,12539.80469
